<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20131017,559.6700,560.0400,556.6000,557.7900,23138830
^VN30,20131018,557.3200,560.0300,555.7000,559.3800,21485580
^VN30,20131021,561.2800,562.9100,559.2500,561.3000,29607830
^VN30,20131022,560.2200,563.1900,558.6100,560.3600,23452100
^VN30,20131023,562.0700,565.7800,562.0600,565.2800,28504050
^VN30,20131024,564.7100,566.5300,561.4700,562.0200,35065341
^VN30,20131025,563.0100,563.0300,559.1800,560.5700,30192660
^VN30,20131028,560.4000,560.8400,555.9500,555.9500,20275540
^VN30,20131029,553.5000,556.9400,552.5400,556.1500,22205330
^VN30,20131030,557.0700,558.8700,556.9500,557.2300,19802330
^VN30,20131031,557.6900,558.5300,555.5600,555.5600,13912020
^VN30,20131101,557.0200,557.1800,553.8500,554.7300,15610554
^VN30,20131104,555.4900,555.9300,552.2400,554.9700,18934750
^VN30,20131105,555.4700,557.9500,552.8300,557.7200,17979878
^VN30,20131106,560.2200,561.9300,559.1500,561.9300,26051500
^VN30,20131107,561.6300,562.7500,558.8300,559.1200,28912300
^VN30,20131108,558.4000,559.7500,556.7800,556.7800,17921460
^VN30,20131111,557.0200,559.9500,556.0300,559.3200,23577120
^VN30,20131112,559.2400,559.7700,554.0800,555.1100,28924099
^VN30,20131113,554.3300,556.2600,552.8400,553.0900,20147340
^VN30,20131114,552.4700,555.7300,552.3500,555.7300,22896750
^VN30,20131115,555.3800,559.9000,555.3800,559.7500,25459490
^VN30,20131118,562.5400,567.0500,562.5400,565.3600,36419976
^VN30,20131119,565.7200,567.5500,564.8900,564.8900,24246110
^VN30,20131120,564.8000,566.4400,562.8200,566.4400,26738900
^VN30,20131121,567.0900,571.4300,563.4500,563.4500,44408034
^VN30,20131122,565.0800,567.3900,562.8700,566.2800,27669116
^VN30,20131125,566.6600,571.1400,566.6600,567.4200,30501597
^VN30,20131126,567.1500,570.9500,565.3100,568.8500,26099160
^VN30,20131127,571.1000,573.3400,568.1000,568.3300,25980238
^VN30,20131128,569.1800,570.5600,568.3300,570.5600,17915305
^VN30,20131129,569.0700,570.7800,568.1300,569.0600,20769700
^VN30,20131202,569.6600,569.9200,568.0900,568.8700,17577511
^VN30,20131203,568.2900,575.7200,568.2900,571.7100,39043230
^VN30,20131204,572.2300,572.8700,570.4600,570.9100,28404770
^VN30,20131205,570.6900,572.8300,567.8300,569.1800,25729920
^VN30,20131206,569.3100,571.5400,568.5100,570.1100,20617600
^VN30,20131209,574.9200,575.2600,572.7500,573.2100,34129990
^VN30,20131210,574.1500,575.5900,570.6800,572.1300,18726370
^VN30,20131211,572.1200,572.2800,564.3900,565.6900,29187900
^VN30,20131212,563.6900,568.1900,562.5500,567.4000,32639990
^VN30,20131213,567.7600,569.6900,566.0300,566.4700,18517680
^VN30,20131216,563.5900,567.9700,560.9300,560.9300,18461180
^VN30,20131217,561.8800,565.9400,561.6100,565.9400,15680770
^VN30,20131218,564.9000,566.5500,563.9900,566.2700,13327670
^VN30,20131219,566.3700,568.0300,565.3200,565.5200,26277040
^VN30,20131220,565.9800,566.3700,560.6800,560.6800,46015640
^VN30,20131223,562.8600,566.7900,562.5400,565.9800,32253257
^VN30,20131224,566.3300,567.0100,562.8500,562.8500,19454190
^VN30,20131225,563.6800,563.7100,559.9900,561.1800,14568370
^VN30,20131226,561.1300,564.7500,560.7200,562.4500,28915888
^VN30,20131227,562.7300,565.3400,562.2800,562.2800,18961240
^VN30,20131230,562.2700,563.1800,556.3700,556.3700,29778420
^VN30,20131231,556.8200,563.5400,554.6800,562.2000,18494064
^VN30,20140102,563.4100,564.3300,559.8900,562.0000,16598804
^VN30,20140103,561.3500,563.6100,560.9800,562.8000,14269778
^VN30,20140106,563.8900,566.3000,561.1200,566.3000,18908710
^VN30,20140107,567.2600,571.1300,567.2600,568.1500,25600750
^VN30,20140108,568.2000,573.6400,566.6100,573.1100,25658050
^VN30,20140109,572.0200,577.1900,572.0200,577.1900,28292900
^VN30,20140110,577.7500,581.0700,576.1600,576.1600,42928940
^VN30,20140113,576.5200,579.0000,575.7300,576.6100,26244854
^VN30,20140114,576.8100,582.9700,575.8000,580.5900,36366022
^VN30,20140115,582.1000,585.3200,580.1600,583.0700,34214775
^VN30,20140116,584.9400,589.4600,582.6200,589.4600,34470550
^VN30,20140117,594.3700,612.2300,594.3700,605.5000,54546360
^VN30,20140120,607.0900,627.5300,607.0900,620.6900,41439419
^VN30,20140121,624.6100,634.0800,614.5000,634.0800,41780209
^VN30,20140122,634.3600,640.0500,625.7000,626.0400,52404605
^VN30,20140123,624.0800,630.3100,621.8500,626.6200,27657710
^VN30,20140124,628.2800,628.3800,623.7200,627.9100,31623740
^VN30,20140127,622.9800,624.7500,622.7900,624.7000,28410180
^VN30,20140206,623.2000,629.3900,619.0500,626.3100,34844750
^VN30,20140207,629.9800,632.2400,621.9700,622.8200,47080630
^VN30,20140210,622.9300,631.4200,622.4600,631.4200,41007880
^VN30,20140211,634.9000,637.2600,627.4000,627.4000,66759605
^VN30,20140212,629.7200,637.7900,627.3300,637.7900,48631680
^VN30,20140213,640.1800,643.6500,637.2900,641.7300,60104800
^VN30,20140214,641.8100,645.9400,639.5700,641.4100,52979490
^VN30,20140217,638.4700,642.7200,635.2800,638.8000,62607760
^VN30,20140218,640.0400,645.6000,638.3200,645.6000,57402640
^VN30,20140219,648.9100,650.5700,645.4400,650.4300,51215870
^VN30,20140220,650.4700,654.3100,631.7300,638.7000,88718350
^VN30,20140221,637.9300,643.6300,630.1000,639.3700,44778040
^VN30,20140224,641.3900,648.4900,638.1000,648.4900,42007340
^VN30,20140225,645.9900,661.5300,645.9900,661.5300,52382610
^VN30,20140226,668.5900,669.6200,659.7400,667.9100,60530852
^VN30,20140227,666.7200,677.6600,662.7400,662.7400,88557092
^VN30,20140228,664.1600,668.4200,657.2100,663.8100,47856567
^VN30,20140303,663.1700,663.4800,643.9500,643.9500,52882470
^VN30,20140304,636.9300,641.8900,631.9300,638.7900,48305210
^VN30,20140305,646.2300,647.8500,642.6600,645.7600,34959360
^VN30,20140306,646.3900,650.7400,645.3000,648.6200,42796750
^VN30,20140307,650.9300,654.2000,650.0900,651.4600,48526240
^VN30,20140310,652.5400,656.8700,651.7800,655.8000,50496830
^VN30,20140311,656.9300,662.8500,653.7000,661.6100,51750016
^VN30,20140312,665.9200,672.1500,663.8400,663.8400,55769820
^VN30,20140313,664.1000,669.2100,661.9500,669.2100,50217918
^VN30,20140314,669.7000,673.9100,665.7700,668.3900,52612890
^VN30,20140317,672.5400,673.8000,669.5400,672.1500,59277290
^VN30,20140318,671.8700,677.5200,669.6600,673.6800,78028720
^VN30,20140319,673.5600,681.9400,673.5300,681.9400,68011960
^VN30,20140320,683.1100,684.8000,674.9700,676.0800,70719960
^VN30,20140321,676.9300,688.7000,676.4300,679.9800,114077740
^VN30,20140324,688.2900,690.5700,683.9500,689.3200,63258780
^VN30,20140325,689.2200,692.8300,682.7500,682.7500,92287170
^VN30,20140326,684.6000,685.2500,663.7700,664.8700,89674510
^VN30,20140327,665.7200,670.3400,658.3200,669.8900,53821180
^VN30,20140328,672.5700,677.7100,670.9400,676.3100,45293720
^VN30,20140331,677.7000,678.8100,670.4300,670.4300,43221220
^VN30,20140401,669.9300,672.2300,657.8600,660.1300,68709519
^VN30,20140402,661.0500,663.5300,649.1400,658.0100,52173783
^VN30,20140403,661.4400,667.4200,659.3900,664.8800,35673320
^VN30,20140404,665.3300,667.3400,662.5000,667.3300,57598710
^VN30,20140407,669.3000,674.7000,669.3000,672.9700,41518200
^VN30,20140408,673.2000,675.4400,670.8200,672.0600,53406348
^VN30,20140410,674.6800,677.0900,667.5700,670.0600,44916097
^VN30,20140411,665.3500,668.2900,662.1300,665.8500,44587760
^VN30,20140414,668.9600,668.9600,661.1200,661.1200,46469000
^VN30,20140415,660.7600,663.3600,647.7400,647.7400,50222720
^VN30,20140416,644.1900,646.2100,626.2600,634.7600,58424665
^VN30,20140417,640.6200,645.4100,636.5700,642.4800,43697040
^VN30,20140418,642.0800,642.0800,621.1300,621.1300,39810080
^VN30,20140421,619.8600,625.2500,613.6700,613.6700,32134910
^VN30,20140422,615.0500,630.8800,612.2300,630.8800,40731570
^VN30,20140423,630.5000,636.5700,626.6200,629.7800,24605680
^VN30,20140424,629.7200,631.7700,626.9400,629.1600,18411429
^VN30,20140425,629.6500,637.4600,629.6500,636.3500,25696280
^VN30,20140428,636.4900,638.2700,628.9000,628.9000,22311840
^VN30,20140429,626.5800,633.0100,626.5800,632.1000,16652730
^VN30,20140505,631.6400,631.9500,613.7500,614.3600,29283031
^VN30,20140506,613.3800,613.3800,593.8500,605.2000,38463970
^VN30,20140507,606.8700,612.4900,603.0000,609.5100,18713600
^VN30,20140508,598.7700,598.7700,572.2800,575.3100,76965300
^VN30,20140509,568.9700,588.5400,568.9700,587.9100,37240570
^VN30,20140512,578.8100,578.8100,556.4500,563.3000,41981908
^VN30,20140513,552.5600,564.5000,552.5600,560.1100,39749641
^VN30,20140514,556.9400,581.8300,556.8400,581.8300,38908900
^VN30,20140515,581.2000,589.7800,562.2300,575.5300,45118330
^VN30,20140516,573.6300,582.6900,569.9100,581.9300,35672964
^VN30,20140519,582.5400,590.5000,577.9300,589.3100,34275270
^VN30,20140520,586.3500,590.6100,581.6100,590.2700,29364380
^VN30,20140521,590.6900,597.7800,585.1000,596.8200,35412680
^VN30,20140522,595.2700,600.1500,592.7500,592.7500,35336520
^VN30,20140523,593.6800,597.4300,591.7700,594.3500,21959930
^VN30,20140526,594.0400,597.8000,588.0500,596.2400,18725670
^VN30,20140527,596.0100,606.0200,595.3800,605.8700,39124780
^VN30,20140528,608.2500,615.4600,608.2500,614.8800,34955110
^VN30,20140529,614.2100,622.3500,611.7500,615.0100,38109190
^VN30,20140530,614.3200,619.2500,612.7800,618.0000,28463540
^VN30,20140602,614.7400,617.6800,607.9100,610.9900,24822924
^VN30,20140603,611.1100,614.8200,608.2800,612.4900,15969180
^VN30,20140604,612.9700,613.3800,601.0600,603.8300,21346837
^VN30,20140605,601.6400,604.7600,597.7000,601.6000,14106760
^VN30,20140606,603.7200,608.4800,602.1900,608.4800,17755870
^VN30,20140609,609.2000,615.4700,606.3000,610.9200,36867040
^VN30,20140610,609.9700,612.2700,608.5900,608.5900,25100050
^VN30,20140611,609.3600,615.5200,609.2000,615.5200,28438730
^VN30,20140612,615.9900,617.6600,612.0900,616.1100,31693300
^VN30,20140613,616.2400,620.8400,614.6100,617.7300,24651670
^VN30,20140616,619.9800,620.8600,618.0700,618.6200,34154270
^VN30,20140617,617.5600,622.7300,616.6500,620.6100,34052930
^VN30,20140618,619.7100,622.6900,618.6100,618.6100,27490455
^VN30,20140619,612.7200,617.0300,606.9600,613.8200,35572230
^VN30,20140620,616.0900,619.3200,607.2300,607.2300,72297680
^VN30,20140623,609.0300,613.0600,609.0300,609.9900,19391870
^VN30,20140624,609.7500,613.7500,608.6700,612.5400,23548580
^VN30,20140625,612.6300,619.0200,612.6300,618.1000,37650500
^VN30,20140626,618.1000,622.3700,616.4000,619.9100,35991540
^VN30,20140627,619.5100,621.2300,616.8500,616.8500,24619600
^VN30,20140630,617.0100,619.0300,615.0600,615.0600,19832593
^VN30,20140701,615.8700,621.1000,615.4300,617.9600,29088188
^VN30,20140702,618.7700,622.4100,617.6900,620.2000,34959502
^VN30,20140703,621.9100,627.1700,621.9100,627.1700,45992016
^VN30,20140704,628.0600,633.2200,628.0600,631.0200,47905512
^VN30,20140707,635.4900,639.5500,634.6200,636.7500,38757450
^VN30,20140708,637.7400,638.9100,632.2500,636.2100,31887390
^VN30,20140709,636.2600,638.1500,635.1400,636.6400,31400950
^VN30,20140710,635.7300,635.7300,625.1600,628.7800,41042080
^VN30,20140711,627.4400,629.4500,623.7300,627.1000,22479941
^VN30,20140714,628.4800,632.5400,627.0800,632.5400,23707150
^VN30,20140715,635.4100,637.8100,635.4100,636.0900,62671250
^VN30,20140716,641.5200,643.0300,637.1300,637.1300,37348700
^VN30,20140717,635.9100,638.5600,633.3600,636.3000,23431017
^VN30,20140718,635.7300,645.5200,635.3100,645.5200,54830350
^VN30,20140721,644.7700,650.9700,642.5600,645.3300,31267710
^VN30,20140722,644.7500,645.5700,640.1300,641.9500,26139070
^VN30,20140723,642.7400,643.5600,638.9700,640.8400,16038882
^VN30,20140724,640.0700,647.4000,640.0700,646.6400,22571950
^VN30,20140725,647.6000,650.5700,641.9600,641.9600,29448108
^VN30,20140728,640.1300,640.2700,628.1000,630.3000,49563110
^VN30,20140729,630.6100,633.5800,627.2400,633.5800,28258930
^VN30,20140730,631.6200,635.2200,629.0700,629.0700,48225460
^VN30,20140731,628.9300,637.0700,628.4100,637.0400,28029670
^VN30,20140801,635.8700,636.7500,632.8000,635.0100,30186693
^VN30,20140804,631.1400,639.1800,631.1400,638.9800,34388810
^VN30,20140805,640.2500,643.5600,638.7500,643.5600,35212020
^VN30,20140806,643.5600,647.6300,641.5800,644.0000,42573283
^VN30,20140807,641.0400,644.4600,639.5400,644.1900,40684260
^VN30,20140808,644.0400,646.3000,640.1800,641.9300,49747580
^VN30,20140811,639.4300,642.1500,636.4800,638.2200,37012500
^VN30,20140812,637.2200,642.9300,635.8200,639.9600,37861347
^VN30,20140813,639.7500,645.1700,639.7500,645.1700,44157220
^VN30,20140814,646.4200,650.4900,645.8500,649.8500,51688055
^VN30,20140815,649.6200,650.0900,645.1300,645.1300,48752269
^VN30,20140818,646.3500,649.1800,643.9400,647.0000,72437060
^VN30,20140819,647.9800,650.2000,644.7000,645.4600,58793082
^VN30,20140820,645.9000,649.3200,643.2900,645.4400,45812020
^VN30,20140821,644.9500,653.4400,644.9500,649.9400,80585280
^VN30,20140822,650.9900,657.3900,650.9900,654.9600,80158750
^VN30,20140825,659.1300,663.4200,657.7400,661.7600,88200394
^VN30,20140826,665.3000,670.2900,663.8100,668.2500,61209830
^VN30,20140827,670.8000,674.6000,664.1900,667.9000,73388500
^VN30,20140828,667.3500,673.2900,666.3600,668.9600,64719770
^VN30,20140829,672.1400,678.6800,668.3600,676.8200,92018350
^VN30,20140903,681.0900,684.8200,678.4800,678.9000,86774060
^VN30,20140904,678.4000,680.4100,675.3200,678.5900,62941041
^VN30,20140905,678.8100,679.7000,675.8400,677.6200,56328108
^VN30,20140908,681.2600,683.3600,678.4100,678.8300,70406392
^VN30,20140909,678.8300,678.8900,659.9700,664.6500,110018302
^VN30,20140910,663.8900,667.5500,653.5300,666.4200,59546120
^VN30,20140911,668.1900,670.3900,663.8400,665.0900,55598660
^VN30,20140912,666.1500,669.8700,664.2300,669.7800,50735150
^VN30,20140915,670.6700,674.0900,668.4200,668.4200,100975760
^VN30,20140916,666.6900,668.9600,659.9700,666.6600,81080390
^VN30,20140917,667.7900,671.3000,664.3300,665.6600,81994170
^VN30,20140918,665.5100,668.2000,658.0200,659.6300,69883410
^VN30,20140919,658.8600,662.4800,654.5400,654.5400,146925190
^VN30,20140922,659.7200,662.6000,653.1900,653.1900,65923748
^VN30,20140923,652.8800,663.4100,652.7600,658.3100,53882256
^VN30,20140924,656.9700,661.1300,653.3400,655.1400,53660269
^VN30,20140925,653.5300,653.7200,642.8300,653.3900,56426240
^VN30,20140926,655.5500,656.4400,649.6300,649.6300,57387200
^VN30,20140929,650.0800,650.0800,642.9800,642.9800,55790948
^VN30,20140930,641.1300,646.8800,637.8500,644.2500,67827302
^VN30,20141001,648.9800,655.8500,648.8700,655.0600,72810585
^VN30,20141002,655.9700,659.8300,653.0300,659.6400,72089190
^VN30,20141003,659.0500,663.5400,658.0400,659.2500,77746089
^VN30,20141006,658.8400,663.6500,657.9300,662.4300,57512850
^VN30,20141007,661.8400,662.1600,658.1400,659.1600,61145750
^VN30,20141008,657.3500,661.6700,655.1500,658.9800,57090200
^VN30,20141009,660.9000,662.7500,657.1100,657.1100,49812310
^VN30,20141010,655.7200,659.1100,651.5200,651.7200,49988205
^VN30,20141013,650.7600,653.6900,646.5100,651.0700,44170646
^VN30,20141014,651.9100,653.1000,641.1300,641.1300,38194800
^VN30,20141015,640.1200,642.6300,634.3400,641.6300,43882610
^VN30,20141016,639.7900,639.9800,622.0300,623.7600,71592840
^VN30,20141017,623.3600,627.4200,613.7600,624.7700,63303150
^VN30,20141020,624.9800,632.5200,622.2100,628.0900,36053010
^VN30,20141021,627.9600,635.3600,627.1100,633.8100,32169210
^VN30,20141022,635.7200,639.5500,635.0200,637.8500,43680320
^VN30,20141023,636.3300,638.5600,630.8400,630.8400,66977948
^VN30,20141024,629.8300,633.0400,625.4900,629.5200,32082660
^VN30,20141027,626.1900,628.6400,615.1500,615.1500,42590092
^VN30,20141028,613.2300,621.1900,613.2300,618.9900,59107719
^VN30,20141029,620.1800,628.6000,620.1800,628.1000,45989216
^VN30,20141030,628.5000,630.6200,626.5000,627.2100,36336140
^VN30,20141031,628.5300,638.7800,626.6400,638.7800,53796420
^VN30,20141103,644.0300,646.7600,642.4700,644.6400,44335553
^VN30,20141104,641.7300,644.7500,639.9100,639.9100,35112410
^VN30,20141105,638.9000,643.3600,633.8900,637.6800,63197060
^VN30,20141106,638.1700,641.3900,636.1700,637.5600,26582600
^VN30,20141107,638.8700,643.4900,637.0700,642.7700,55030870
^VN30,20141110,644.0500,647.0100,642.9000,642.9000,56584730
^VN30,20141111,643.2600,647.1000,641.4700,642.0200,61305688
^VN30,20141112,643.0700,644.7600,640.5800,641.8900,46385010
^VN30,20141113,642.4000,644.5300,638.8700,638.8700,61162710
^VN30,20141114,638.2400,638.7100,632.2800,637.9000,66774648
^VN30,20141117,639.5300,640.9300,637.1800,637.2100,40445070
^VN30,20141118,637.1200,637.6100,627.8400,627.8400,56107291
^VN30,20141119,628.4400,630.6400,623.6600,623.6600,82821550
^VN30,20141120,627.6500,630.5700,624.8700,628.8000,79453310
^VN30,20141121,629.0700,631.2100,623.7400,623.7400,68964230
^VN30,20141124,620.5700,622.2400,615.4500,616.3900,50464120
^VN30,20141125,618.4800,624.8300,618.4800,623.2300,46883529
^VN30,20141126,624.6800,625.9200,615.2200,616.4800,72437324
^VN30,20141127,615.9100,616.5600,609.7000,615.5700,57185748
^VN30,20141128,615.1900,616.9800,611.1500,611.1500,53683770
^VN30,20141201,612.8600,617.1900,612.6800,614.4400,55425058
^VN30,20141202,615.3200,616.1600,613.5700,613.5700,47479621
^VN30,20141203,614.7200,621.0500,614.7200,619.2900,48781330
^VN30,20141204,619.4300,626.1000,619.4300,624.3100,45310750
^VN30,20141205,625.5300,628.1300,623.1300,624.6700,38461100
^VN30,20141208,622.9000,623.8500,617.1000,619.8700,46869143
^VN30,20141209,617.0200,617.0200,603.1300,603.8500,87421990
^VN30,20141210,601.9200,611.5100,597.9700,610.8100,50248789
^VN30,20141211,604.8800,612.8000,601.8400,604.8000,41755226
^VN30,20141212,603.3500,609.6600,603.3500,609.3300,32071210
^VN30,20141215,607.5600,610.5900,603.9200,603.9200,35623570
^VN30,20141216,601.7500,602.0000,591.2800,591.7800,59284638
^VN30,20141217,592.3400,593.3900,563.9200,569.7100,76587550
^VN30,20141218,573.9300,579.7300,571.1900,578.8800,55330530
^VN30,20141219,578.4000,582.5900,570.6100,570.6100,128797420
^VN30,20141222,577.0800,587.6400,576.9800,587.5600,52317617
^VN30,20141223,589.2000,594.4100,584.6200,589.6100,68422359
^VN30,20141224,591.6100,593.5500,588.1700,591.1900,32382730
^VN30,20141225,588.6300,589.7900,584.1000,585.1900,43533043
^VN30,20141226,585.4500,587.4600,577.9800,582.4500,49195756
^VN30,20141229,583.3600,589.1800,578.5300,583.3600,55739490
^VN30,20141230,582.6500,591.1800,578.3300,591.1800,39986549
^VN30,20141231,592.0200,601.9300,591.8400,601.6600,62140540
^VN30,20150105,600.4800,604.9900,599.6900,599.6900,52052371
^VN30,20150106,594.3700,606.4500,593.4600,606.3700,57176551
^VN30,20150107,606.4900,611.7800,606.4900,607.6500,53995280
^VN30,20150108,607.5200,609.8500,605.3700,606.8500,36922317
^VN30,20150109,608.2600,619.5200,608.2600,618.4100,56993397
^VN30,20150112,618.0400,624.1800,615.4900,615.7300,81434802
^VN30,20150113,614.2200,619.5800,614.0600,619.3900,48778150
^VN30,20150114,620.5600,621.7500,611.9000,616.8400,48366670
^VN30,20150115,617.1200,619.0500,613.8000,617.6200,56436489
^VN30,20150116,616.8900,617.5200,613.4000,614.7200,46384030
^VN30,20150119,616.9100,618.2900,609.7700,611.6400,37871790
^VN30,20150120,611.4600,614.5000,608.3200,609.1900,31179990
^VN30,20150121,611.5000,611.6300,606.5300,606.5300,33013220
^VN30,20150122,607.6800,613.3500,604.3500,610.3100,37376271
^VN30,20150123,611.7900,618.9000,611.7900,615.1600,104393833
^VN30,20150126,618.1400,619.2100,612.6400,612.6400,33649130
^VN30,20150127,613.0300,616.6900,606.7500,609.9800,56866870
^VN30,20150128,610.5400,614.9500,608.4100,613.5300,43404800
^VN30,20150129,613.8700,615.6300,610.5700,613.9000,40355329
^VN30,20150130,613.4100,613.4700,604.9800,606.5400,34096980
^VN30,20150202,606.0200,609.7900,598.4600,598.4600,44364758
^VN30,20150203,600.0200,601.3300,585.4700,585.4700,39455200
^VN30,20150204,585.3200,588.8300,581.2400,588.8300,46468730
^VN30,20150205,587.5400,593.5600,587.4700,591.2800,31945500
^VN30,20150206,592.4000,597.0600,592.4000,595.6900,24728420
^VN30,20150209,595.6900,598.8200,594.7700,594.7700,29376660
^VN30,20150210,594.7900,599.4300,594.7200,595.5300,26402935
^VN30,20150211,596.7000,607.3300,596.4100,607.3300,37316250
